2026-08-17 15:05:00.235 INFO  [main][][userId=] com.recruit.smartrecruit.SmartRecruitApplication - Starting SmartRecruitApplication using Java 17.0.12 with PID 39436 (D:\project\smart-recruit\target\classes started by 李 in D:\project\smart-recruit)
2026-08-17 15:05:09.139 DEBUG [http-nio-8081-exec-2][dce9f127cc8b496f876c00abef1280f4][userId=] c.r.smartrecruit.mapper.UserMapper.findByUsername - <==      Total: 1
2026-08-17 15:05:09.250 INFO  [http-nio-8081-exec-2][dce9f127cc8b496f876c00abef1280f4][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=POST uri=/user/login status=200 cost=509ms
2026-08-17 15:05:20.698 INFO  [http-nio-8081-exec-3][43343f5374ee4911b7b30d1f7769d446][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=POST uri=/job
2026-08-17 15:05:20.755 INFO  [http-nio-8081-exec-3][43343f5374ee4911b7b30d1f7769d446][userId=9] c.recruit.smartrecruit.aspect.OperationLogAspect - 操作开始 operation=发布岗位
2026-08-17 15:05:20.755 DEBUG [http-nio-8081-exec-3][43343f5374ee4911b7b30d1f7769d446][userId=9] c.recruit.smartrecruit.mapper.UserMapper.findById - ==>  Preparing: SELECT id, username, password, nickname, email, phone, role, create_time FROM sys_user WHERE id = ?
2026-08-17 15:05:20.759 DEBUG [http-nio-8081-exec-3][43343f5374ee4911b7b30d1f7769d446][userId=9] c.recruit.smartrecruit.mapper.UserMapper.findById - ==> Parameters: 9(Long)
2026-08-17 15:05:20.761 DEBUG [http-nio-8081-exec-3][43343f5374ee4911b7b30d1f7769d446][userId=9] c.recruit.smartrecruit.mapper.UserMapper.findById - <==      Total: 1
2026-08-17 15:05:20.763 DEBUG [http-nio-8081-exec-3][43343f5374ee4911b7b30d1f7769d446][userId=9] c.r.smartrecruit.mapper.CompanyMapper.findByUserId - ==>  Preparing: SELECT * FROM COMPANY WHERE user_id=?
2026-08-17 15:05:20.763 DEBUG [http-nio-8081-exec-3][43343f5374ee4911b7b30d1f7769d446][userId=9] c.r.smartrecruit.mapper.CompanyMapper.findByUserId - ==> Parameters: 9(Long)
2026-08-17 15:05:20.784 DEBUG [http-nio-8081-exec-3][43343f5374ee4911b7b30d1f7769d446][userId=9] c.r.smartrecruit.mapper.CompanyMapper.findByUserId - <==      Total: 1
2026-08-17 15:05:20.785 DEBUG [http-nio-8081-exec-3][43343f5374ee4911b7b30d1f7769d446][userId=9] com.recruit.smartrecruit.mapper.JobMapper.add - ==>  Preparing: INSERT INTO job ( company_id, title, description, salary_min, salary_max, city, experience, education, status )VALUES ( ?, ?, ?, ?, ?, ?, ?, ?, ? )
2026-08-17 15:05:20.787 DEBUG [http-nio-8081-exec-3][43343f5374ee4911b7b30d1f7769d446][userId=9] com.recruit.smartrecruit.mapper.JobMapper.add - ==> Parameters: 8(Long), Java全栈开发工程师(String), 负责Java业务开发和系统维护(String), 8000(Integer), 15000(Integer), 深圳(String), 应届生(String), 本科(String), 1(Integer)
2026-08-17 15:05:20.890 DEBUG [http-nio-8081-exec-3][43343f5374ee4911b7b30d1f7769d446][userId=9] com.recruit.smartrecruit.mapper.JobMapper.add - <==    Updates: 1
2026-08-17 15:05:20.891 INFO  [http-nio-8081-exec-3][43343f5374ee4911b7b30d1f7769d446][userId=9] c.recruit.smartrecruit.aspect.OperationLogAspect - 操作成功 operation=发布岗位 cost=138ms
2026-08-17 15:05:20.893 INFO  [http-nio-8081-exec-3][43343f5374ee4911b7b30d1f7769d446][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=POST uri=/job status=200 cost=195ms
2026-08-17 17:02:33.330 INFO  [http-nio-8081-exec-6][222e715c451d406b8eca93927c3e7f0b][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=POST uri=/user/login
2026-08-17 17:02:33.453 DEBUG [http-nio-8081-exec-6][222e715c451d406b8eca93927c3e7f0b][userId=] c.r.smartrecruit.mapper.UserMapper.findByUsername - ==>  Preparing: SELECT * FROM sys_user WHERE username = ?
2026-08-17 17:02:33.460 DEBUG [http-nio-8081-exec-6][222e715c451d406b8eca93927c3e7f0b][userId=] c.r.smartrecruit.mapper.UserMapper.findByUsername - ==> Parameters: company2(String)
2026-08-17 17:02:33.503 DEBUG [http-nio-8081-exec-6][222e715c451d406b8eca93927c3e7f0b][userId=] c.r.smartrecruit.mapper.UserMapper.findByUsername - <==      Total: 1
2026-08-17 17:02:33.526 INFO  [http-nio-8081-exec-6][222e715c451d406b8eca93927c3e7f0b][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=POST uri=/user/login status=200 cost=197ms
2026-08-17 17:05:17.019 INFO  [SpringApplicationShutdownHook][][userId=] o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-08-17 17:05:17.478 INFO  [tomcat-shutdown][][userId=] o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2026-08-17 17:05:17.562 INFO  [SpringApplicationShutdownHook][][userId=] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-08-17 17:05:17.586 INFO  [SpringApplicationShutdownHook][][userId=] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-08-17 17:05:23.129 INFO  [main][][userId=] com.recruit.smartrecruit.SmartRecruitApplication - Starting SmartRecruitApplication using Java 17.0.12 with PID 26504 (D:\project\smart-recruit\target\classes started by 李 in D:\project\smart-recruit)
2026-08-17 17:05:23.134 INFO  [main][][userId=] com.recruit.smartrecruit.SmartRecruitApplication - No active profile set, falling back to 1 default profile: "default"
2026-08-17 17:05:24.269 INFO  [main][][userId=] o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-08-17 17:05:24.271 INFO  [main][][userId=] o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2026-08-17 17:05:24.302 INFO  [main][][userId=] o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 13 ms. Found 0 Redis repository interfaces.
2026-08-17 17:05:25.105 INFO  [main][][userId=] o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2026-08-17 17:05:25.119 INFO  [main][][userId=] org.apache.catalina.core.StandardService - Starting service [Tomcat]
2026-08-17 17:05:25.119 INFO  [main][][userId=] org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.55]
2026-08-17 17:05:25.195 INFO  [main][][userId=] o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-08-17 17:05:25.196 INFO  [main][][userId=] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1988 ms
2026-08-17 17:05:27.406 INFO  [main][][userId=] o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8081 (http) with context path '/'
2026-08-17 17:05:27.426 INFO  [main][][userId=] com.recruit.smartrecruit.SmartRecruitApplication - Started SmartRecruitApplication in 4.877 seconds (process running for 5.286)
2026-08-17 17:09:40.382 INFO  [http-nio-8081-exec-1][][userId=] o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-08-17 17:09:40.382 INFO  [http-nio-8081-exec-1][][userId=] org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-08-17 17:09:40.383 INFO  [http-nio-8081-exec-1][][userId=] org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-08-17 17:09:40.396 INFO  [http-nio-8081-exec-15][80ae9ed7046744afa591ea98d7f9ab9d][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.398 INFO  [http-nio-8081-exec-10][8f5358007de64a3580baa0ced982a25e][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.398 INFO  [http-nio-8081-exec-17][4f61f8ff882c4cf1a70756c9f04ae0a1][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.398 INFO  [http-nio-8081-exec-14][8401d342de404cb08b3097fe2aa9fa26][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.398 INFO  [http-nio-8081-exec-5][bd4b6173e0a34a0a8d6e4a9cecd27832][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.398 INFO  [http-nio-8081-exec-1][8f3a0e339ae84d81ac450d8834e5b385][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.397 INFO  [http-nio-8081-exec-7][df236ab04eda42bd9ce3a8ab588b5975][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.397 INFO  [http-nio-8081-exec-20][e07e8e7cd81d4af9a99523b1b9bb9d8b][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.396 INFO  [http-nio-8081-exec-11][d41b1058190443caa7b87d3983e375fc][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.396 INFO  [http-nio-8081-exec-16][589e01e2e6a941fc92399d18b805d0b8][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.397 INFO  [http-nio-8081-exec-13][9f154b8665d8483fb3e072e425026ace][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.397 INFO  [http-nio-8081-exec-8][133972f6ad8140449ca2e2f4241fdfbb][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.397 INFO  [http-nio-8081-exec-12][fde187031dc140738561fc42d060a5fd][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.396 INFO  [http-nio-8081-exec-2][065b072e17a747f2a0c70a29054dda29][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.396 INFO  [http-nio-8081-exec-3][b49f85a732534ff9ad8b844a58e820f5][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.396 INFO  [http-nio-8081-exec-6][4f090c0b098d48e68eab30d764d3fbb2][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.396 INFO  [http-nio-8081-exec-9][fb37802ead7d439abd3d71d9dd6dcca1][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.396 INFO  [http-nio-8081-exec-19][12a8df3a8917432e806f392bff9bd1e9][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.398 INFO  [http-nio-8081-exec-4][55f7c69c12b04580b8b1eb527b1d8387][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.397 INFO  [http-nio-8081-exec-18][63570bf28a4344a9a99583004f41892a][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.461 INFO  [http-nio-8081-exec-12][fde187031dc140738561fc42d060a5fd][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=64ms
2026-08-17 17:09:40.462 INFO  [http-nio-8081-exec-6][4f090c0b098d48e68eab30d764d3fbb2][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=66ms
2026-08-17 17:09:40.461 INFO  [http-nio-8081-exec-10][8f5358007de64a3580baa0ced982a25e][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=63ms
2026-08-17 17:09:40.461 INFO  [http-nio-8081-exec-8][133972f6ad8140449ca2e2f4241fdfbb][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=64ms
2026-08-17 17:09:40.462 INFO  [http-nio-8081-exec-15][80ae9ed7046744afa591ea98d7f9ab9d][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=66ms
2026-08-17 17:09:40.463 INFO  [http-nio-8081-exec-2][065b072e17a747f2a0c70a29054dda29][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=67ms
2026-08-17 17:09:40.464 INFO  [http-nio-8081-exec-17][4f61f8ff882c4cf1a70756c9f04ae0a1][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=66ms
2026-08-17 17:09:40.464 INFO  [http-nio-8081-exec-1][8f3a0e339ae84d81ac450d8834e5b385][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=66ms
2026-08-17 17:09:40.463 INFO  [http-nio-8081-exec-11][d41b1058190443caa7b87d3983e375fc][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=67ms
2026-08-17 17:09:40.463 INFO  [http-nio-8081-exec-13][9f154b8665d8483fb3e072e425026ace][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=66ms
2026-08-17 17:09:40.464 INFO  [http-nio-8081-exec-19][12a8df3a8917432e806f392bff9bd1e9][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=68ms
2026-08-17 17:09:40.464 INFO  [http-nio-8081-exec-7][df236ab04eda42bd9ce3a8ab588b5975][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=67ms
2026-08-17 17:09:40.464 INFO  [http-nio-8081-exec-9][fb37802ead7d439abd3d71d9dd6dcca1][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=68ms
2026-08-17 17:09:40.463 INFO  [http-nio-8081-exec-20][e07e8e7cd81d4af9a99523b1b9bb9d8b][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=66ms
2026-08-17 17:09:40.464 INFO  [http-nio-8081-exec-18][63570bf28a4344a9a99583004f41892a][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=67ms
2026-08-17 17:09:40.464 INFO  [http-nio-8081-exec-16][589e01e2e6a941fc92399d18b805d0b8][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=68ms
2026-08-17 17:09:40.465 INFO  [http-nio-8081-exec-3][b49f85a732534ff9ad8b844a58e820f5][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=69ms
2026-08-17 17:09:40.465 INFO  [http-nio-8081-exec-5][bd4b6173e0a34a0a8d6e4a9cecd27832][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=67ms
2026-08-17 17:09:40.467 INFO  [http-nio-8081-exec-4][55f7c69c12b04580b8b1eb527b1d8387][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=68ms
2026-08-17 17:09:40.466 INFO  [http-nio-8081-exec-14][8401d342de404cb08b3097fe2aa9fa26][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=68ms
2026-08-17 17:09:40.480 INFO  [http-nio-8081-exec-16][193617913bb0454ba0d5a2064aa8eb8b][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.480 INFO  [http-nio-8081-exec-16][193617913bb0454ba0d5a2064aa8eb8b][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=0ms
2026-08-17 17:09:40.483 INFO  [http-nio-8081-exec-18][5b6b78f4219b42f48fd78f9f580ea3f2][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.483 INFO  [http-nio-8081-exec-3][9d40e7bcb46d452faa406716aa4ca6b7][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.484 INFO  [http-nio-8081-exec-15][f8296c4cb95249b4968f7e0e7c6998fa][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.484 INFO  [http-nio-8081-exec-18][5b6b78f4219b42f48fd78f9f580ea3f2][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=1ms
2026-08-17 17:09:40.484 INFO  [http-nio-8081-exec-3][9d40e7bcb46d452faa406716aa4ca6b7][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=1ms
2026-08-17 17:09:40.484 INFO  [http-nio-8081-exec-8][65a872386beb4cd99c9460eab9ed5689][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.485 INFO  [http-nio-8081-exec-15][f8296c4cb95249b4968f7e0e7c6998fa][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=1ms
2026-08-17 17:09:40.485 INFO  [http-nio-8081-exec-8][65a872386beb4cd99c9460eab9ed5689][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=1ms
2026-08-17 17:09:40.484 INFO  [http-nio-8081-exec-19][8bc19d50c35c4321a079fdafcaa9f047][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.485 INFO  [http-nio-8081-exec-2][01e9b299fdb94b55993a8f3d513414e4][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.486 INFO  [http-nio-8081-exec-17][c1462dc031de44078f0bc1206236e20a][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.484 INFO  [http-nio-8081-exec-10][8dba96f342644039a17847a2ab717c68][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.486 INFO  [http-nio-8081-exec-17][c1462dc031de44078f0bc1206236e20a][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=0ms
2026-08-17 17:09:40.486 INFO  [http-nio-8081-exec-10][8dba96f342644039a17847a2ab717c68][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=2ms
2026-08-17 17:09:40.486 INFO  [http-nio-8081-exec-3][fad15b63a8054aea9db6408f071172a5][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.486 INFO  [http-nio-8081-exec-16][a65772ace95f4eac8419c6ff1a5e8c0f][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.487 INFO  [http-nio-8081-exec-3][fad15b63a8054aea9db6408f071172a5][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=1ms
2026-08-17 17:09:40.487 INFO  [http-nio-8081-exec-10][be8ed8b2f3b24b0cbef721a626952b92][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.487 INFO  [http-nio-8081-exec-16][a65772ace95f4eac8419c6ff1a5e8c0f][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=1ms
2026-08-17 17:09:40.487 INFO  [http-nio-8081-exec-10][be8ed8b2f3b24b0cbef721a626952b92][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=0ms
2026-08-17 17:09:40.488 INFO  [http-nio-8081-exec-11][ae45daa8bc3941e39378d89743bd41b5][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.488 INFO  [http-nio-8081-exec-7][92258fd0611b42fdae9c14bfb15ffbb1][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.488 INFO  [http-nio-8081-exec-13][8c842067cb7b4bbb808a9465ed69f76e][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.489 INFO  [http-nio-8081-exec-6][d7b2096b2a884a0dadf90bee0c72f067][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.489 INFO  [http-nio-8081-exec-7][92258fd0611b42fdae9c14bfb15ffbb1][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=1ms
2026-08-17 17:09:40.489 INFO  [http-nio-8081-exec-4][8facd8d990bf433382db9e4310386e6b][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.489 INFO  [http-nio-8081-exec-12][95b4d45bf286413bbe8e5e1f3db7895c][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.489 INFO  [http-nio-8081-exec-5][a1c0ccc424a1402581158c353d03b7ac][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.489 INFO  [http-nio-8081-exec-4][8facd8d990bf433382db9e4310386e6b][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=0ms
2026-08-17 17:09:40.489 INFO  [http-nio-8081-exec-12][95b4d45bf286413bbe8e5e1f3db7895c][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=0ms
2026-08-17 17:09:40.486 INFO  [http-nio-8081-exec-2][01e9b299fdb94b55993a8f3d513414e4][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=1ms
2026-08-17 17:09:40.486 INFO  [http-nio-8081-exec-19][8bc19d50c35c4321a079fdafcaa9f047][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求结束 method=GET uri=/job/10 status=401 cost=2ms
2026-08-17 17:09:40.486 INFO  [http-nio-8081-exec-1][1a2bd447f41d4a128608f5d2ef035866][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
2026-08-17 17:09:40.488 INFO  [http-nio-8081-exec-14][2231f43362bf422d827872d5e48897dd][userId=] c.recruit.smartrecruit.filter.RequestTraceFilter - 请求开始 method=GET uri=/job/10
